,image,class,method,split,spai
3397,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_impressionism/3-118446856-784154.jpg,1,LD,test,1.0
3398,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_impressionism/3-180699954-917404.jpg,1,LD,test,1.0
3399,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_impressionism/3-200113109-372375.jpg,1,LD,test,0.9999992847442627
3400,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-10681095-289796.jpg,1,LD,test,0.9503169059753418
3401,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-256386848-74055.jpg,1,LD,test,0.9999116659164429
3402,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-254544374-779235.jpg,1,LD,test,1.0
3403,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-258444614-418921.jpg,1,LD,test,0.032404664903879166
3404,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-134062098-486406.jpg,1,LD,test,1.0
3405,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-100202515-75959.jpg,1,LD,test,0.9558491706848145
3406,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-21939893-642743.jpg,1,LD,test,0.9829888939857483
3407,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-201698155-182974.jpg,1,LD,test,1.0
3408,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-153404975-930574.jpg,1,LD,test,1.0
3409,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-201698155-847540.jpg,1,LD,test,0.24722358584403992
3410,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-157593260-731551.jpg,1,LD,test,0.9999998807907104
3411,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-124607163-625844.jpg,1,LD,test,0.9999735355377197
3412,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-144276052-317900.jpg,1,LD,test,0.999996542930603
3413,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-22631952-499271.jpg,1,LD,test,0.9999997615814209
3414,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-212035820-527859.jpg,1,LD,test,1.0
3415,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-133942725-896847.jpg,1,LD,test,1.0
3416,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-236700748-583459.jpg,1,LD,test,1.0
3417,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-114034553-683092.jpg,1,LD,test,1.0
3418,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-252910584-662339.jpg,1,LD,test,0.9999239444732666
3419,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-248593134-700117.jpg,1,LD,test,1.0
3420,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-185157846-591310.jpg,1,LD,test,1.0
3421,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-207718264-140888.jpg,1,LD,test,0.9998316764831543
3422,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-227055580-649582.jpg,1,LD,test,1.0
3423,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-201950529-234146.jpg,1,LD,test,1.0
3424,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-188660720-772259.jpg,1,LD,test,1.0
3425,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-23534832-375936.jpg,1,LD,test,1.0
3426,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-138867242-499373.jpg,1,LD,test,1.0
3427,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-24776301-954841.jpg,1,LD,test,1.0
3428,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-225466219-412699.jpg,1,LD,test,0.9938499927520752
3429,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-110796336-754837.jpg,1,LD,test,1.0
3430,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-152366120-752813.jpg,1,LD,test,0.9987009763717651
3431,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-230993307-736954.jpg,1,LD,test,1.0
3432,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-260649037-760306.jpg,1,LD,test,1.0
3433,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-217551760-270236.jpg,1,LD,test,1.0
3434,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-157449337-137018.jpg,1,LD,test,1.0
3435,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-253191017-115727.jpg,1,LD,test,1.0
3436,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-214355988-729147.jpg,1,LD,test,1.0
3437,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-193226047-87206.jpg,1,LD,test,0.999686598777771
3438,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-152366120-801671.jpg,1,LD,test,1.0
3439,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-260026558-170583.jpg,1,LD,test,1.0
3440,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-158124464-469897.jpg,1,LD,test,1.0
3441,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-211921939-481673.jpg,1,LD,test,0.9999891519546509
3442,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-179937551-2727.jpg,1,LD,test,1.0
3443,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-193226047-290662.jpg,1,LD,test,1.0
3444,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-115291708-838674.jpg,1,LD,test,0.9972639083862305
3445,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-233765876-383506.jpg,1,LD,test,1.0
3446,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-260303403-158106.jpg,1,LD,test,1.0
3447,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-135794905-593143.jpg,1,LD,test,1.0
3448,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-116734901-607232.jpg,1,LD,test,1.0
3449,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-151324732-19603.jpg,1,LD,test,0.9999852180480957
3450,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-173178619-955311.jpg,1,LD,test,1.0
3451,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-217551760-385940.jpg,1,LD,test,0.9999936819076538
3452,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-176121581-240691.jpg,1,LD,test,1.0
3453,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-201950529-745633.jpg,1,LD,test,1.0
3454,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-163068720-387678.jpg,1,LD,test,0.44879207015037537
3455,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-107841816-722823.jpg,1,LD,test,1.0
3456,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-188660720-155166.jpg,1,LD,test,1.0
3457,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-219882281-398212.jpg,1,LD,test,1.0
3458,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-120485854-901756.jpg,1,LD,test,1.0
3459,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-252011549-434804.jpg,1,LD,test,0.9995629191398621
3460,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-151324732-347766.jpg,1,LD,test,1.0
3461,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-196411491-816414.jpg,1,LD,test,0.9984934329986572
3462,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-100202515-209882.jpg,1,LD,test,1.0
3463,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-218521082-653719.jpg,1,LD,test,1.0
3464,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-124544757-265837.jpg,1,LD,test,0.9999988079071045
3465,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-26072832-429509.jpg,1,LD,test,0.99998939037323
3466,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-217551760-593139.jpg,1,LD,test,1.0
3467,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-212035820-438370.jpg,1,LD,test,0.99856036901474
3468,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-101992018-73939.jpg,1,LD,test,1.0
3469,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-254544374-144367.jpg,1,LD,test,1.0
3470,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-116734901-974876.jpg,1,LD,test,1.0
3471,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-253061591-62432.jpg,1,LD,test,0.9999487400054932
3472,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-217462626-761180.jpg,1,LD,test,1.0
3473,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-118958222-309548.jpg,1,LD,test,1.0
3474,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-200086838-651924.jpg,1,LD,test,1.0
3475,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-218521082-493654.jpg,1,LD,test,1.0
3476,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-243393532-955963.jpg,1,LD,test,0.08312597870826721
3477,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-14944482-51445.jpg,1,LD,test,0.9992114305496216
3478,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-200439594-316782.jpg,1,LD,test,0.9784981608390808
3479,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-133709663-154987.jpg,1,LD,test,1.0
3480,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-121575884-507942.jpg,1,LD,test,0.5034261345863342
3481,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-137807038-483980.jpg,1,LD,test,0.999995231628418
3482,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-118658889-589055.jpg,1,LD,test,1.0
3483,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-118658889-265598.jpg,1,LD,test,1.0
3484,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-176493440-614292.jpg,1,LD,test,0.9999998807907104
3485,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-111089505-512999.jpg,1,LD,test,1.0
3486,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-160933863-875046.jpg,1,LD,test,0.9980979561805725
3487,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-196373410-893334.jpg,1,LD,test,1.0
3488,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-245377023-783482.jpg,1,LD,test,1.0
3489,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-214371807-74406.jpg,1,LD,test,1.0
3490,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-106797144-995180.jpg,1,LD,test,0.9999998807907104
3491,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-128025878-912646.jpg,1,LD,test,1.0
3492,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-130743748-343369.jpg,1,LD,test,1.0
3493,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-14799409-630131.jpg,1,LD,test,1.0
3494,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-214371807-543627.jpg,1,LD,test,1.0
3495,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-171177756-934955.jpg,1,LD,test,1.0
3496,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-157449337-450249.jpg,1,LD,test,0.9951829314231873
3497,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-135225389-110220.jpg,1,LD,test,0.9999998807907104
3498,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-129383943-222208.jpg,1,LD,test,0.9996128678321838
3499,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-155666221-925446.jpg,1,LD,test,1.0
3500,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-191255823-113228.jpg,1,LD,test,1.0
3501,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-23534832-914619.jpg,1,LD,test,1.0
3502,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-108829269-199393.jpg,1,LD,test,1.0
3503,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-205665554-667140.jpg,1,LD,test,1.0
3504,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-127970914-675636.jpg,1,LD,test,1.0
3505,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-127173566-606734.jpg,1,LD,test,1.0
3506,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-102360527-196809.jpg,1,LD,test,1.0
3507,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-148914966-454253.jpg,1,LD,test,1.0
3508,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-251954412-846837.jpg,1,LD,test,1.0
3509,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-235408987-757747.jpg,1,LD,test,1.0
3510,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-185157846-733855.jpg,1,LD,test,1.0
3511,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-14799409-356096.jpg,1,LD,test,1.0
3512,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-100202515-886213.jpg,1,LD,test,1.0
3513,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-20551928-148351.jpg,1,LD,test,1.0
3514,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-133709663-887870.jpg,1,LD,test,1.0
3515,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-234063579-50728.jpg,1,LD,test,0.09848546981811523
3516,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-250664764-294359.jpg,1,LD,test,0.972649097442627
3517,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-234063579-6643.jpg,1,LD,test,1.0
3518,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-230993307-363622.jpg,1,LD,test,0.9993977546691895
3519,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-200086838-195003.jpg,1,LD,test,1.0
3520,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-114034553-323549.jpg,1,LD,test,0.9982869029045105
3521,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-110796336-379451.jpg,1,LD,test,1.0
3522,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-24282061-250268.jpg,1,LD,test,1.0
3523,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-158650873-63974.jpg,1,LD,test,1.0
3524,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-204721796-583832.jpg,1,LD,test,0.9999997615814209
3525,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-169781920-384910.jpg,1,LD,test,0.9999117851257324
3526,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-14944482-936146.jpg,1,LD,test,1.0
3527,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-127917136-470209.jpg,1,LD,test,1.0
3528,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-187300309-184633.jpg,1,LD,test,1.0
3529,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-218750798-518815.jpg,1,LD,test,1.0
3530,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-193290335-535701.jpg,1,LD,test,0.9606348872184753
3531,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-20551928-344147.jpg,1,LD,test,1.0
3532,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-21939893-752393.jpg,1,LD,test,0.9999996423721313
3533,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-109948823-32947.jpg,1,LD,test,1.0
3534,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-198424634-894281.jpg,1,LD,test,1.0
3535,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-109948823-677401.jpg,1,LD,test,0.700320303440094
3536,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-169345294-264048.jpg,1,LD,test,1.0
3537,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-180298574-570373.jpg,1,LD,test,1.0
3538,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-209935983-885108.jpg,1,LD,test,1.0
3539,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-134531384-517462.jpg,1,LD,test,1.0
3540,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-253888227-436649.jpg,1,LD,test,1.0
3541,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-24776301-713624.jpg,1,LD,test,1.0
3542,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-256386848-689890.jpg,1,LD,test,0.9976816177368164
3543,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-258444614-838294.jpg,1,LD,test,1.0
3544,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-217136019-374402.jpg,1,LD,test,1.0
3545,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-253732631-800661.jpg,1,LD,test,1.0
3546,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-22812515-456943.jpg,1,LD,test,1.0
3547,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-148238367-838778.jpg,1,LD,test,0.9999997615814209
3548,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-20551928-509971.jpg,1,LD,test,1.0
3549,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-110529547-227514.jpg,1,LD,test,0.9999969005584717
3550,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-220570048-354078.jpg,1,LD,test,1.0
3551,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-104818946-82915.jpg,1,LD,test,1.0
3552,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-159443126-166450.jpg,1,LD,test,1.0
3553,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-166166199-234171.jpg,1,LD,test,1.0
3554,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-115257763-989284.jpg,1,LD,test,1.0
3555,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-238680818-567114.jpg,1,LD,test,1.0
3556,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-235408987-562675.jpg,1,LD,test,0.9999654293060303
3557,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-163045775-556947.jpg,1,LD,test,0.9999996423721313
3558,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-107841816-344981.jpg,1,LD,test,1.0
3559,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-191255823-827885.jpg,1,LD,test,1.0
3560,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-219882281-412449.jpg,1,LD,test,1.0
3561,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-226949586-210577.jpg,1,LD,test,1.0
3562,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-164730591-69663.jpg,1,LD,test,1.0
3563,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-144276052-390035.jpg,1,LD,test,0.999943733215332
3564,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-150478647-332308.jpg,1,LD,test,0.9987329840660095
3565,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-118523533-81302.jpg,1,LD,test,0.9999983310699463
3566,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-150478647-791737.jpg,1,LD,test,1.0
3567,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-254238817-808548.jpg,1,LD,test,0.9999991655349731
3568,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-11584706-244244.jpg,1,LD,test,1.0
3569,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-26072832-177200.jpg,1,LD,test,1.0
3570,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-132878986-368148.jpg,1,LD,test,1.0
3571,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_baroque/1-151380024-950358.jpg,1,LD,test,0.7688109874725342
